game_id,character,coins,spaces
4,Daisy,0,81
4,Wario,-20,90
4,Waluigi,-15,78
4,Yoshi,0,87
4,Rosalina,18,67
4,Donkey Kong,40,50
4,Diddy Kong,10,84
4,Goomba,6,99
4,Shy Guy,0,84
4,Koopa Troopa,0,61
4,Monty Mole,3,96
4,Bowser,-24,113
4,Bowser Jr.,0,81
4,Boo,-12,119
4,Hammer Bro.,18,51
4,Dry Bones,0,65
4,Pom Pom,0,74
5,Mario,0,97
5,Luigi,0,97
5,Peach,0,82
5,Daisy,0,85
5,Wario,-18,96
5,Waluigi,-21,76
5,Yoshi,0,101
5,Rosalina,24,64
5,Donkey Kong,25,90
5,Diddy Kong,6,126
5,Goomba,14,79
5,Shy Guy,0,84
5,Koopa Troopa,0,88
5,Monty Mole,2,87
5,Bowser,-21,145
5,Bowser Jr.,0,94
5,Boo,-6,132
5,Hammer Bro.,24,45
5,Dry Bones,0,95
5,Pom Pom,0,108
6,Mario,0,98
6,Luigi,0,78
6,Peach,0,98
6,Daisy,0,85
6,Wario,-16,102
6,Waluigi,-6,79
6,Yoshi,0,95
6,Rosalina,14,81
6,Donkey Kong,20,60
6,Diddy Kong,6,84
6,Goomba,22,71
6,Shy Guy,0,80
6,Koopa Troopa,0,71
6,Monty Mole,7,72
6,Bowser,-27,97
6,Bowser Jr.,0,121
6,Boo,-14,114
6,Hammer Bro.,18,47
6,Dry Bones,0,90
6,Pom Pom,0,76
7,Mario,0,88
7,Luigi,0,78
7,Peach,0,86
7,Daisy,0,88
7,Wario,-18,96
7,Waluigi,-21,72
7,Yoshi,0,100
7,Rosalina,14,65
7,Donkey Kong,15,90
7,Diddy Kong,10,126
7,Goomba,32,41
7,Shy Guy,0,88
7,Koopa Troopa,0,70
7,Monty Mole,3,91
7,Bowser,-39,102
7,Bowser Jr.,0,83
7,Boo,-14,112
7,Hammer Bro.,3,64
7,Dry Bones,0,95
7,Pom Pom,0,77
8,Mario,0,86
8,Luigi,0,98
8,Peach,0,88
8,Daisy,0,82
8,Wario,-26,72
8,Waluigi,-18,69
8,Yoshi,0,87
8,Rosalina,20,60
8,Donkey Kong,10,90
8,Diddy Kong,6,77
8,Goomba,18,74
8,Shy Guy,0,88
8,Koopa Troopa,0,79
8,Monty Mole,3,96
8,Bowser,-18,110
8,Bowser Jr.,0,102
8,Boo,-26,72
8,Hammer Bro.,18,51
8,Dry Bones,0,115
8,Pom Pom,0,84
9,Mario,0,81
9,Luigi,0,104
9,Peach,0,82
9,Daisy,0,82
9,Wario,-14,108
9,Waluigi,-9,92
9,Yoshi,0,98
9,Rosalina,4,105
9,Donkey Kong,15,100
9,Diddy Kong,8,98
9,Goomba,20,70
9,Shy Guy,0,80
9,Koopa Troopa,0,55
9,Monty Mole,5,93
9,Bowser,-12,154
9,Bowser Jr.,0,91
9,Boo,-14,104
9,Hammer Bro.,6,63
9,Dry Bones,0,90
9,Pom Pom,0,76
10,Mario,0,89
10,Luigi,0,69
10,Peach,0,98
10,Daisy,0,83
10,Wario,-16,102
10,Waluigi,-15,64
10,Yoshi,0,89
10,Rosalina,16,76
10,Donkey Kong,25,60
10,Diddy Kong,8,63
10,Goomba,22,61
10,Shy Guy,0,84
10,Koopa Troopa,0,96
10,Monty Mole,0,114
10,Bowser,-18,145
10,Bowser Jr.,0,93
10,Boo,-14,104
10,Hammer Bro.,12,57
10,Dry Bones,0,85
10,Pom Pom,0,79
1,Mario,0,92
1,Luigi,0,101
1,Peach,0,80
1,Daisy,0,80
1,Wario,-16,102
1,Waluigi,-9,80
1,Yoshi,0,78
1,Rosalina,18,75
1,Donkey Kong,10,100
1,Diddy Kong,10,98
1,Goomba,14,77
1,Shy Guy,0,76
1,Koopa Troopa,0,91
1,Monty Mole,4,83
1,Bowser,-42,73
1,Bowser Jr.,0,79
1,Boo,-18,96
1,Hammer Bro.,12,49
1,Dry Bones,0,90
1,Pom Pom,0,102
2,Mario,0,79
2,Luigi,0,96
2,Peach,0,78
2,Daisy,0,81
2,Wario,-12,114
2,Waluigi,-6,111
2,Yoshi,0,93
2,Rosalina,16,71
2,Donkey Kong,10,30
2,Diddy Kong,10,105
2,Goomba,14,86
2,Shy Guy,0,92
2,Koopa Troopa,0,91
2,Monty Mole,3,83
2,Bowser,-15,155
2,Bowser Jr.,0,65
2,Boo,-12,117
2,Hammer Bro.,24,37
2,Dry Bones,0,75
2,Pom Pom,0,88
3,Mario,0,91
3,Luigi,0,72
3,Peach,0,96
3,Daisy,0,84
3,Wario,-14,108
3,Waluigi,-9,98
3,Yoshi,0,98
3,Rosalina,24,61
3,Donkey Kong,15,70
3,Diddy Kong,6,70
3,Goomba,8,86
3,Shy Guy,0,96
3,Koopa Troopa,0,94
3,Monty Mole,5,70
3,Bowser,-30,87
3,Bowser Jr.,0,114
3,Boo,-18,92
3,Hammer Bro.,24,29
3,Dry Bones,0,95
3,Pom Pom,0,89
4,Mario,0,101
4,Luigi,0,84
4,Peach,0,72
4,Daisy,0,80
4,Wario,-16,102
4,Waluigi,-15,70
4,Yoshi,0,90
4,Rosalina,18,69
4,Donkey Kong,20,80
4,Diddy Kong,14,84
4,Goomba,18,80
4,Shy Guy,0,92
4,Koopa Troopa,0,55
4,Monty Mole,4,82
4,Bowser,-33,88
4,Bowser Jr.,0,73
4,Boo,-6,128
4,Hammer Bro.,21,38
4,Dry Bones,0,75
4,Pom Pom,0,93
5,Mario,0,86
5,Luigi,0,88
5,Peach,0,60
5,Daisy,0,82
5,Wario,-24,78
5,Waluigi,-12,99
5,Yoshi,0,107
5,Rosalina,12,76
5,Donkey Kong,20,90
5,Diddy Kong,14,56
5,Goomba,14,75
5,Shy Guy,0,84
5,Koopa Troopa,0,104
5,Monty Mole,7,67
5,Bowser,-24,125
5,Bowser Jr.,0,87
5,Boo,-16,109
5,Hammer Bro.,15,56
5,Dry Bones,0,70
5,Pom Pom,0,77
6,Mario,0,81
6,Luigi,0,78
6,Peach,0,90
6,Daisy,0,87
6,Wario,-18,96
6,Waluigi,-6,77
6,Yoshi,0,77
6,Rosalina,18,73
6,Donkey Kong,25,40
6,Diddy Kong,2,70
6,Goomba,24,59
6,Shy Guy,0,88
6,Koopa Troopa,0,75
6,Monty Mole,3,88
6,Bowser,-36,95
6,Bowser Jr.,0,91
6,Boo,-14,108
6,Hammer Bro.,18,43
6,Dry Bones,0,65
6,Pom Pom,0,61
7,Mario,0,89
7,Luigi,0,69
7,Peach,0,84
7,Daisy,0,83
7,Wario,-20,90
7,Waluigi,-9,92
7,Yoshi,0,77
7,Rosalina,14,66
7,Donkey Kong,25,110
7,Diddy Kong,8,91
7,Goomba,18,77
7,Shy Guy,0,92
7,Koopa Troopa,0,63
7,Monty Mole,6,80
7,Bowser,-24,91
7,Bowser Jr.,0,80
7,Boo,-20,89
7,Hammer Bro.,12,53
7,Dry Bones,0,95
7,Pom Pom,0,83
8,Mario,0,95
8,Luigi,0,89
8,Peach,0,80
8,Daisy,0,85
8,Wario,-16,102
8,Waluigi,-9,80
8,Yoshi,0,96
8,Rosalina,18,75
8,Donkey Kong,5,80
8,Diddy Kong,2,77
8,Goomba,22,64
8,Shy Guy,0,84
8,Koopa Troopa,0,121
8,Monty Mole,7,78
8,Bowser,-39,92
8,Bowser Jr.,0,95
8,Boo,-18,96
8,Hammer Bro.,12,61
8,Dry Bones,0,95
8,Pom Pom,0,80
9,Mario,0,86
9,Luigi,0,86
9,Peach,0,78
9,Daisy,0,85
9,Wario,-10,120
9,Waluigi,-12,89
9,Yoshi,0,106
9,Rosalina,20,57
9,Donkey Kong,35,70
9,Diddy Kong,14,77
9,Goomba,14,74
9,Shy Guy,0,88
9,Koopa Troopa,0,80
9,Monty Mole,5,82
9,Bowser,-18,107
9,Bowser Jr.,0,86
9,Boo,-8,123
9,Hammer Bro.,12,45
9,Dry Bones,0,105
9,Pom Pom,0,76
10,Mario,0,78
10,Luigi,0,103
10,Peach,0,94
10,Daisy,0,88
10,Wario,-14,108
10,Waluigi,-6,93
10,Yoshi,0,98
10,Rosalina,12,86
10,Donkey Kong,15,100
10,Diddy Kong,8,84
10,Goomba,22,66
10,Shy Guy,0,84
10,Koopa Troopa,0,92
10,Monty Mole,4,83
10,Bowser,-33,82
10,Bowser Jr.,0,65
10,Boo,-24,85
10,Hammer Bro.,18,27
10,Dry Bones,0,75
10,Pom Pom,0,81
11,Mario,0,76
11,Luigi,0,78
11,Peach,0,86
11,Daisy,0,84
11,Wario,-26,72
11,Waluigi,-12,79
11,Yoshi,0,79
11,Rosalina,20,57
11,Donkey Kong,25,40
11,Diddy Kong,10,77
11,Goomba,16,74
11,Shy Guy,0,80
11,Koopa Troopa,0,98
11,Monty Mole,5,80
11,Bowser,-18,135
11,Bowser Jr.,0,97
11,Boo,-22,86
11,Hammer Bro.,3,72
11,Dry Bones,0,75
11,Pom Pom,0,81
12,Mario,0,89
12,Luigi,0,86
12,Peach,0,92
12,Daisy,0,82
12,Wario,-6,132
12,Waluigi,-9,94
12,Yoshi,0,78
12,Rosalina,16,66
12,Donkey Kong,35,70
12,Diddy Kong,6,77
12,Goomba,20,74
12,Shy Guy,0,88
12,Koopa Troopa,0,82
12,Monty Mole,3,86
12,Bowser,-24,99
12,Bowser Jr.,0,77
12,Boo,-14,98
12,Hammer Bro.,12,37
12,Dry Bones,0,100
12,Pom Pom,0,101
13,Mario,0,84
13,Luigi,0,90
13,Peach,0,84
13,Daisy,0,81
13,Wario,-18,96
13,Waluigi,-6,105
13,Yoshi,0,70
13,Rosalina,24,53
13,Donkey Kong,15,30
13,Diddy Kong,12,112
13,Goomba,16,76
13,Shy Guy,0,76
13,Koopa Troopa,0,100
13,Monty Mole,8,63
13,Bowser,-36,84
13,Bowser Jr.,0,80
13,Boo,-24,81
13,Hammer Bro.,12,45
13,Dry Bones,0,90
13,Pom Pom,0,83
14,Mario,0,101
14,Luigi,0,95
14,Peach,0,88
14,Daisy,0,86
14,Wario,-16,102
14,Waluigi,-6,93
14,Yoshi,0,83
14,Rosalina,12,89
14,Donkey Kong,20,60
14,Diddy Kong,2,105
14,Goomba,22,62
14,Shy Guy,0,76
14,Koopa Troopa,0,73
14,Monty Mole,5,76
14,Bowser,-27,129
14,Bowser Jr.,0,83
14,Boo,-22,84
14,Hammer Bro.,6,55
14,Dry Bones,0,90
14,Pom Pom,0,67
15,Mario,0,81
15,Luigi,0,83
15,Peach,0,78
15,Daisy,0,85
15,Wario,-16,102
15,Waluigi,-27,64
15,Yoshi,0,83
15,Rosalina,10,78
15,Donkey Kong,15,70
15,Diddy Kong,8,119
15,Goomba,26,56
15,Shy Guy,0,72
15,Koopa Troopa,0,102
15,Monty Mole,6,70
15,Bowser,-27,108
15,Bowser Jr.,0,78
15,Boo,-12,119
15,Hammer Bro.,15,56
15,Dry Bones,0,120
15,Pom Pom,0,84
16,Mario,0,92
16,Luigi,0,78
16,Peach,0,84
16,Daisy,0,87
16,Wario,-22,84
16,Waluigi,-21,80
16,Yoshi,0,84
16,Rosalina,10,104
16,Donkey Kong,25,100
16,Diddy Kong,6,91
16,Goomba,16,77
16,Shy Guy,0,76
16,Koopa Troopa,0,63
16,Monty Mole,3,96
16,Bowser,-21,129
16,Bowser Jr.,0,71
16,Boo,-20,95
16,Hammer Bro.,3,60
16,Dry Bones,0,80
16,Pom Pom,0,80
17,Mario,0,90
17,Luigi,0,82
17,Peach,0,74
17,Daisy,0,82
17,Wario,-20,90
17,Waluigi,-15,90
17,Yoshi,0,75
17,Rosalina,18,73
17,Donkey Kong,15,60
17,Diddy Kong,16,77
17,Goomba,18,75
17,Shy Guy,0,76
17,Koopa Troopa,0,77
17,Monty Mole,4,90
17,Bowser,-24,125
17,Bowser Jr.,0,78
17,Boo,-22,86
17,Hammer Bro.,9,58
17,Dry Bones,0,100
17,Pom Pom,0,72
18,Mario,0,98
18,Luigi,0,88
18,Peach,0,84
18,Daisy,0,81
18,Wario,-26,72
18,Waluigi,-9,90
18,Yoshi,0,69
18,Rosalina,22,67
18,Donkey Kong,15,60
18,Diddy Kong,6,70
18,Goomba,12,84
18,Shy Guy,0,92
18,Koopa Troopa,0,93
18,Monty Mole,4,76
18,Bowser,-24,125
18,Bowser Jr.,0,97
18,Boo,-16,107
18,Hammer Bro.,21,50
18,Dry Bones,0,85
18,Pom Pom,0,105
19,Mario,0,96
19,Luigi,0,78
19,Peach,0,100
19,Daisy,0,86
19,Wario,-12,114
19,Waluigi,-21,92
19,Yoshi,0,109
19,Rosalina,12,83
19,Donkey Kong,25,90
19,Diddy Kong,12,77
19,Goomba,16,71
19,Shy Guy,0,92
19,Koopa Troopa,0,77
19,Monty Mole,2,82
19,Bowser,-27,105
19,Bowser Jr.,0,52
19,Boo,-22,82
19,Hammer Bro.,21,66
19,Dry Bones,0,105
19,Pom Pom,0,85
20,Mario,0,96
20,Luigi,0,90
20,Peach,0,84
20,Daisy,0,87
20,Wario,-12,114
20,Waluigi,-18,75
20,Yoshi,0,93
20,Rosalina,24,58
20,Donkey Kong,35,60
20,Diddy Kong,8,105
20,Goomba,18,77
20,Shy Guy,0,84
20,Koopa Troopa,0,78
20,Monty Mole,6,71
20,Bowser,-27,98
20,Bowser Jr.,0,90
20,Boo,-18,96
20,Hammer Bro.,15,56
20,Dry Bones,0,95
20,Pom Pom,0,81
21,Mario,0,94
21,Luigi,0,84
21,Peach,0,82
21,Daisy,0,85
21,Wario,-10,120
21,Waluigi,-18,83
21,Yoshi,0,94
21,Rosalina,16,84
21,Donkey Kong,10,60
21,Diddy Kong,6,98
21,Goomba,18,78
21,Shy Guy,0,84
21,Koopa Troopa,0,91
21,Monty Mole,6,71
21,Bowser,-33,107
21,Bowser Jr.,0,71
21,Boo,-10,116
21,Hammer Bro.,9,62
21,Dry Bones,0,90
21,Pom Pom,0,101
22,Mario,0,89
22,Luigi,0,84
22,Peach,0,84
22,Daisy,0,82
22,Wario,-8,126
22,Waluigi,-3,98
22,Yoshi,0,100
22,Rosalina,28,69
22,Donkey Kong,35,90
22,Diddy Kong,6,84
22,Goomba,18,65
22,Shy Guy,0,80
22,Koopa Troopa,0,91
22,Monty Mole,5,81
22,Bowser,-21,124
22,Bowser Jr.,0,86
22,Boo,-26,70
22,Hammer Bro.,15,40
22,Dry Bones,0,80
22,Pom Pom,0,84
23,Mario,0,83
23,Luigi,0,85
23,Peach,0,90
23,Daisy,0,89
23,Wario,-18,96
23,Waluigi,-9,88
23,Yoshi,0,84
23,Rosalina,14,72
23,Donkey Kong,15,80
23,Diddy Kong,10,98
23,Goomba,26,51
23,Shy Guy,0,72
23,Koopa Troopa,0,84
23,Monty Mole,4,95
23,Bowser,-27,104
23,Bowser Jr.,0,103
23,Boo,-12,117
23,Hammer Bro.,0,89
23,Dry Bones,0,70
23,Pom Pom,0,70
24,Mario,0,73
24,Luigi,0,80
24,Peach,0,80
24,Daisy,0,79
24,Wario,-18,96
24,Waluigi,-6,91
24,Yoshi,0,89
24,Rosalina,16,67
24,Donkey Kong,15,100
24,Diddy Kong,6,98
24,Goomba,22,62
24,Shy Guy,0,76
24,Koopa Troopa,0,70
24,Monty Mole,3,91
24,Bowser,-12,136
24,Bowser Jr.,0,91
24,Boo,-14,110
24,Hammer Bro.,9,46
24,Dry Bones,0,80
24,Pom Pom,0,96
25,Mario,0,92
25,Luigi,0,100
25,Peach,0,74
25,Daisy,0,83
25,Wario,-26,72
25,Waluigi,-12,89
25,Yoshi,0,96
25,Rosalina,10,88
25,Donkey Kong,20,90
25,Diddy Kong,4,91
25,Goomba,10,91
25,Shy Guy,0,88
25,Koopa Troopa,0,101
25,Monty Mole,7,69
25,Bowser,-30,103
25,Bowser Jr.,0,89
25,Boo,-24,75
25,Hammer Bro.,9,62
25,Dry Bones,0,90
25,Pom Pom,0,74
26,Mario,0,85
26,Luigi,0,77
26,Peach,0,72
26,Daisy,0,85
26,Wario,-20,90
26,Waluigi,-9,110
26,Yoshi,0,87
26,Rosalina,10,107
26,Donkey Kong,40,70
26,Diddy Kong,12,63
26,Goomba,20,74
26,Shy Guy,0,80
26,Koopa Troopa,0,117
26,Monty Mole,6,71
26,Bowser,-9,176
26,Bowser Jr.,0,86
26,Boo,-18,92
26,Hammer Bro.,9,50
26,Dry Bones,0,60
26,Pom Pom,0,77
27,Mario,0,92
27,Luigi,0,102
27,Peach,0,96
27,Daisy,0,84
27,Wario,-22,84
27,Waluigi,0,93
27,Yoshi,0,86
27,Rosalina,20,54
27,Donkey Kong,35,50
27,Diddy Kong,8,84
27,Goomba,22,62
27,Shy Guy,0,88
27,Koopa Troopa,0,99
27,Monty Mole,5,87
27,Bowser,-24,139
27,Bowser Jr.,0,92
27,Boo,-20,89
27,Hammer Bro.,15,48
27,Dry Bones,0,90
27,Pom Pom,0,87
28,Mario,0,88
28,Luigi,0,67
28,Peach,0,76
28,Daisy,0,87
28,Wario,-10,120
28,Waluigi,-15,74
28,Yoshi,0,89
28,Rosalina,14,66
28,Donkey Kong,15,110
28,Diddy Kong,4,84
28,Goomba,8,93
28,Shy Guy,0,88
28,Koopa Troopa,0,83
28,Monty Mole,6,71
28,Bowser,-18,139
28,Bowser Jr.,0,94
28,Boo,-22,88
28,Hammer Bro.,18,63
28,Dry Bones,0,70
28,Pom Pom,0,72
29,Mario,0,89
29,Luigi,0,76
29,Peach,0,88
29,Daisy,0,88
29,Wario,-12,114
29,Waluigi,-15,74
29,Yoshi,0,84
29,Rosalina,16,79
29,Donkey Kong,40,60
29,Diddy Kong,6,84
29,Goomba,22,59
29,Shy Guy,0,88
29,Koopa Troopa,0,91
29,Monty Mole,6,83
29,Bowser,-39,92
29,Bowser Jr.,0,78
29,Boo,-20,87
29,Hammer Bro.,3,64
29,Dry Bones,0,80
29,Pom Pom,0,91
30,Mario,0,86
30,Luigi,0,110
30,Peach,0,84
30,Daisy,0,76
30,Wario,-16,102
30,Waluigi,-9,80
30,Yoshi,0,93
30,Rosalina,16,61
30,Donkey Kong,25,80
30,Diddy Kong,8,91
30,Goomba,22,57
30,Shy Guy,0,84
30,Koopa Troopa,0,62
30,Monty Mole,4,79
30,Bowser,-24,121
30,Bowser Jr.,0,71
30,Boo,-10,128
30,Hammer Bro.,15,48
30,Dry Bones,0,85
30,Pom Pom,0,75
31,Mario,0,89
31,Luigi,0,56
31,Peach,0,86
31,Daisy,0,84
31,Wario,-14,108
31,Waluigi,-12,95
31,Yoshi,0,92
31,Rosalina,22,54
31,Donkey Kong,15,60
31,Diddy Kong,6,105
31,Goomba,14,84
31,Shy Guy,0,96
31,Koopa Troopa,0,77
31,Monty Mole,3,85
31,Bowser,-18,149
31,Bowser Jr.,0,59
31,Boo,-14,112
31,Hammer Bro.,0,69
31,Dry Bones,0,95
31,Pom Pom,0,75
32,Mario,0,93
32,Luigi,0,98
32,Peach,0,66
32,Daisy,0,82
32,Wario,-18,96
32,Waluigi,-12,85
32,Yoshi,0,89
32,Rosalina,30,35
32,Donkey Kong,15,100
32,Diddy Kong,8,63
32,Goomba,22,70
32,Shy Guy,0,76
32,Koopa Troopa,0,79
32,Monty Mole,7,74
32,Bowser,-27,88
32,Bowser Jr.,0,62
32,Boo,-16,95
32,Hammer Bro.,3,80
32,Dry Bones,0,90
32,Pom Pom,0,83
33,Mario,0,92
33,Luigi,0,78
33,Peach,0,86
33,Daisy,0,82
33,Wario,-16,102
33,Waluigi,-9,96
33,Yoshi,0,92
33,Rosalina,22,67
33,Donkey Kong,10,110
33,Diddy Kong,0,112
33,Goomba,18,74
33,Shy Guy,0,92
33,Koopa Troopa,0,76
33,Monty Mole,3,89
33,Bowser,-24,121
33,Bowser Jr.,0,61
33,Boo,-18,94
33,Hammer Bro.,9,78
33,Dry Bones,0,95
33,Pom Pom,0,75
34,Mario,0,98
34,Luigi,0,93
34,Peach,0,76
34,Daisy,0,85
34,Wario,-10,120
34,Waluigi,-18,89
34,Yoshi,0,107
34,Rosalina,20,51
34,Donkey Kong,25,70
34,Diddy Kong,6,98
34,Goomba,14,82
34,Shy Guy,0,76
34,Koopa Troopa,0,81
34,Monty Mole,2,84
34,Bowser,-30,101
34,Bowser Jr.,0,73
34,Boo,-6,126
34,Hammer Bro.,27,44
34,Dry Bones,0,75
34,Pom Pom,0,93
35,Mario,0,95
35,Luigi,0,76
35,Peach,0,84
35,Daisy,0,81
35,Wario,-28,66
35,Waluigi,-3,108
35,Yoshi,0,95
35,Rosalina,14,86
35,Donkey Kong,20,120
35,Diddy Kong,2,112
35,Goomba,22,68
35,Shy Guy,0,72
35,Koopa Troopa,0,68
35,Monty Mole,7,66
35,Bowser,-21,140
35,Bowser Jr.,0,88
35,Boo,-22,86
35,Hammer Bro.,9,62
35,Dry Bones,0,55
35,Pom Pom,0,70
36,Mario,0,73
36,Luigi,0,89
36,Peach,0,110
36,Daisy,0,82
36,Wario,-16,102
36,Waluigi,-9,90
36,Yoshi,0,88
36,Rosalina,20,60
36,Donkey Kong,5,90
36,Diddy Kong,0,112
36,Goomba,20,65
36,Shy Guy,0,84
36,Koopa Troopa,0,67
36,Monty Mole,4,80
36,Bowser,-15,154
36,Bowser Jr.,0,95
36,Boo,-10,132
36,Hammer Bro.,9,62
36,Dry Bones,0,100
36,Pom Pom,0,78
37,Mario,0,78
37,Luigi,0,102
37,Peach,0,84
37,Daisy,0,84
37,Wario,-16,102
37,Waluigi,-18,61
37,Yoshi,0,95
37,Rosalina,18,65
37,Donkey Kong,15,70
37,Diddy Kong,8,98
37,Goomba,16,79
37,Shy Guy,0,72
37,Koopa Troopa,0,69
37,Monty Mole,8,71
37,Bowser,-24,101
37,Bowser Jr.,0,98
37,Boo,-14,112
37,Hammer Bro.,6,71
37,Dry Bones,0,95
37,Pom Pom,0,94
38,Mario,0,75
38,Luigi,0,63
38,Peach,0,78
38,Daisy,0,82
38,Wario,-22,84
38,Waluigi,-6,87
38,Yoshi,0,66
38,Rosalina,20,55
38,Donkey Kong,15,80
38,Diddy Kong,16,77
38,Goomba,26,52
38,Shy Guy,0,84
38,Koopa Troopa,0,93
38,Monty Mole,5,93
38,Bowser,-21,137
38,Bowser Jr.,0,68
38,Boo,-24,75
38,Hammer Bro.,15,52
38,Dry Bones,0,90
38,Pom Pom,0,77
39,Mario,0,76
39,Luigi,0,75
39,Peach,0,84
39,Daisy,0,83
39,Wario,-14,108
39,Waluigi,-9,88
39,Yoshi,0,94
39,Rosalina,16,69
39,Donkey Kong,25,60
39,Diddy Kong,8,70
39,Goomba,8,92
39,Shy Guy,0,88
39,Koopa Troopa,0,99
39,Monty Mole,7,80
39,Bowser,-15,137
39,Bowser Jr.,0,95
39,Boo,-12,113
39,Hammer Bro.,6,75
39,Dry Bones,0,75
39,Pom Pom,0,77
40,Mario,0,87
40,Luigi,0,95
40,Peach,0,82
40,Daisy,0,79
40,Wario,-16,102
40,Waluigi,-12,93
40,Yoshi,0,76
40,Rosalina,22,53
40,Donkey Kong,10,100
40,Diddy Kong,4,119
40,Goomba,20,67
40,Shy Guy,0,92
40,Koopa Troopa,0,104
40,Monty Mole,6,83
40,Bowser,-42,94
40,Bowser Jr.,0,73
40,Boo,-16,101
40,Hammer Bro.,21,38
40,Dry Bones,0,90
40,Pom Pom,0,109
41,Mario,0,89
41,Luigi,0,86
41,Peach,0,84
41,Daisy,0,87
41,Wario,-12,114
41,Waluigi,-9,92
41,Yoshi,0,82
41,Rosalina,20,68
41,Donkey Kong,15,80
41,Diddy Kong,10,77
41,Goomba,10,87
41,Shy Guy,0,84
41,Koopa Troopa,0,105
41,Monty Mole,4,71
41,Bowser,-27,134
41,Bowser Jr.,0,73
41,Boo,-10,118
41,Hammer Bro.,9,50
41,Dry Bones,0,75
41,Pom Pom,0,80
42,Mario,0,72
42,Luigi,0,92
42,Peach,0,92
42,Daisy,0,86
42,Wario,-12,114
42,Waluigi,-9,98
42,Yoshi,0,74
42,Rosalina,12,89
42,Donkey Kong,20,80
42,Diddy Kong,6,91
42,Goomba,8,97
42,Shy Guy,0,72
42,Koopa Troopa,0,100
42,Monty Mole,5,74
42,Bowser,-24,126
42,Bowser Jr.,0,94
42,Boo,-22,82
42,Hammer Bro.,6,59
42,Dry Bones,0,85
42,Pom Pom,0,70
43,Mario,0,85
43,Luigi,0,86
43,Peach,0,50
43,Daisy,0,88
43,Wario,-6,132
43,Waluigi,-6,105
43,Yoshi,0,83
43,Rosalina,18,71
43,Donkey Kong,15,60
43,Diddy Kong,12,70
43,Goomba,10,90
43,Shy Guy,0,72
43,Koopa Troopa,0,69
43,Monty Mole,4,86
43,Bowser,-15,137
43,Bowser Jr.,0,86
43,Boo,-16,109
43,Hammer Bro.,12,53
43,Dry Bones,0,80
43,Pom Pom,0,101
44,Mario,0,76
44,Luigi,0,103
44,Peach,0,72
44,Daisy,0,84
44,Wario,-18,96
44,Waluigi,-18,81
44,Yoshi,0,86
44,Rosalina,16,65
44,Donkey Kong,15,60
44,Diddy Kong,14,70
44,Goomba,8,95
44,Shy Guy,0,76
44,Koopa Troopa,0,91
44,Monty Mole,5,85
44,Bowser,-27,129
44,Bowser Jr.,0,94
44,Boo,-10,124
44,Hammer Bro.,21,58
44,Dry Bones,0,95
44,Pom Pom,0,80
45,Mario,0,93
45,Luigi,0,73
45,Peach,0,80
45,Daisy,0,84
45,Wario,-14,108
45,Waluigi,-15,94
45,Yoshi,0,80
45,Rosalina,20,72
45,Donkey Kong,5,90
45,Diddy Kong,8,56
45,Goomba,18,80
45,Shy Guy,0,84
45,Koopa Troopa,0,70
45,Monty Mole,0,99
45,Bowser,-18,129
45,Bowser Jr.,0,102
45,Boo,-14,106
45,Hammer Bro.,6,71
45,Dry Bones,0,95
45,Pom Pom,0,98
46,Mario,0,84
46,Luigi,0,91
46,Peach,0,84
