game_id,character,coins,spaces
4,Boo,-8,38
4,Hammer Bro.,9,11
4,Dry Bones,0,25
4,Pom Pom,0,37
5,Mario,0,39
5,Luigi,0,35
5,Peach,0,38
5,Daisy,0,34
5,Wario,-8,36
5,Waluigi,-6,28
5,Yoshi,0,29
5,Rosalina,2,36
5,Donkey Kong,20,20
5,Diddy Kong,4,28
5,Goomba,8,32
5,Shy Guy,0,32
5,Koopa Troopa,0,22
5,Monty Mole,2,36
5,Bowser,0,83
5,Bowser Jr.,0,33
5,Boo,0,66
5,Hammer Bro.,3,13
5,Dry Bones,0,40
5,Pom Pom,0,34
6,Mario,0,30
6,Luigi,0,29
6,Peach,0,34
6,Daisy,0,32
6,Wario,-10,30
6,Waluigi,-3,35
6,Yoshi,0,32
6,Rosalina,12,18
6,Donkey Kong,0,10
6,Diddy Kong,4,42
6,Goomba,10,20
6,Shy Guy,0,36
6,Koopa Troopa,0,55
6,Monty Mole,3,31
6,Bowser,-9,54
6,Bowser Jr.,0,38
6,Boo,-6,41
6,Hammer Bro.,6,28
6,Dry Bones,0,30
6,Pom Pom,0,31
7,Mario,0,34
7,Luigi,0,46
7,Peach,0,48
7,Daisy,0,35
7,Wario,-6,42
7,Waluigi,-6,38
7,Yoshi,0,26
7,Rosalina,6,42
7,Donkey Kong,5,30
7,Diddy Kong,6,21
7,Goomba,2,36
7,Shy Guy,0,24
7,Koopa Troopa,0,32
7,Monty Mole,2,41
7,Bowser,-15,45
7,Bowser Jr.,0,49
7,Boo,-4,54
7,Hammer Bro.,3,21
7,Dry Bones,0,40
7,Pom Pom,0,32
8,Mario,0,41
8,Luigi,0,29
8,Peach,0,26
8,Daisy,0,35
8,Wario,-6,42
8,Waluigi,0,40
8,Yoshi,0,43
8,Rosalina,10,17
8,Donkey Kong,10,30
8,Diddy Kong,4,14
8,Goomba,6,30
8,Shy Guy,0,32
8,Koopa Troopa,0,53
8,Monty Mole,1,30
8,Bowser,0,45
8,Bowser Jr.,0,38
8,Boo,-4,50
8,Hammer Bro.,6,24
8,Dry Bones,0,35
8,Pom Pom,0,40
9,Mario,0,40
9,Luigi,0,43
9,Peach,0,40
9,Daisy,0,32
9,Wario,-2,54
9,Waluigi,-6,30
9,Yoshi,0,45
9,Rosalina,8,36
9,Donkey Kong,0,20
9,Diddy Kong,2,28
9,Goomba,6,28
9,Shy Guy,0,32
9,Koopa Troopa,0,27
9,Monty Mole,4,27
9,Bowser,-9,32
9,Bowser Jr.,0,37
9,Boo,-8,34
9,Hammer Bro.,0,30
9,Dry Bones,0,35
9,Pom Pom,0,34
10,Mario,0,38
10,Luigi,0,43
10,Peach,0,22
10,Daisy,0,34
10,Wario,-10,30
10,Waluigi,0,24
10,Yoshi,0,35
10,Rosalina,12,13
10,Donkey Kong,5,30
10,Diddy Kong,4,42
10,Goomba,6,34
10,Shy Guy,0,32
10,Koopa Troopa,0,37
10,Monty Mole,2,30
10,Bowser,-6,54
10,Bowser Jr.,0,46
10,Boo,-6,43
10,Hammer Bro.,6,24
10,Dry Bones,0,35
10,Pom Pom,0,23
1,Mario,0,38
1,Luigi,0,31
1,Peach,0,34
1,Daisy,0,34
1,Wario,-8,36
1,Waluigi,-6,46
1,Yoshi,0,48
1,Rosalina,8,26
1,Donkey Kong,15,30
1,Diddy Kong,4,42
1,Goomba,8,25
1,Shy Guy,0,36
1,Koopa Troopa,0,34
1,Monty Mole,3,32
1,Bowser,-6,54
1,Bowser Jr.,0,38
1,Boo,-6,45
1,Hammer Bro.,6,20
1,Dry Bones,0,55
1,Pom Pom,0,15
2,Mario,0,40
2,Luigi,0,19
2,Peach,0,32
2,Daisy,0,33
2,Wario,-8,36
2,Waluigi,-9,23
2,Yoshi,0,24
2,Rosalina,2,33
2,Donkey Kong,15,30
2,Diddy Kong,2,42
2,Goomba,10,22
2,Shy Guy,0,36
2,Koopa Troopa,0,27
2,Monty Mole,2,34
2,Bowser,-9,54
2,Bowser Jr.,0,22
2,Boo,-6,45
2,Hammer Bro.,6,20
2,Dry Bones,0,30
2,Pom Pom,0,39
3,Mario,0,28
3,Luigi,0,20
3,Peach,0,34
3,Daisy,0,32
3,Wario,-6,42
3,Waluigi,-3,45
3,Yoshi,0,33
3,Rosalina,0,45
3,Donkey Kong,20,20
3,Diddy Kong,4,28
3,Goomba,2,39
3,Shy Guy,0,28
3,Koopa Troopa,0,29
3,Monty Mole,2,39
3,Bowser,-6,22
3,Bowser Jr.,0,44
3,Boo,-12,26
3,Hammer Bro.,0,34
3,Dry Bones,0,40
3,Pom Pom,0,29
4,Mario,0,38
4,Luigi,0,34
4,Peach,0,32
4,Daisy,0,34
4,Wario,-6,42
4,Waluigi,0,46
4,Yoshi,0,46
4,Rosalina,6,30
4,Donkey Kong,10,60
4,Diddy Kong,0,35
4,Goomba,8,22
4,Shy Guy,0,36
4,Koopa Troopa,0,20
4,Monty Mole,3,24
4,Bowser,-9,59
4,Bowser Jr.,0,24
4,Boo,-8,34
4,Hammer Bro.,3,29
4,Dry Bones,0,35
4,Pom Pom,0,35
5,Mario,0,38
5,Luigi,0,36
5,Peach,0,28
5,Daisy,0,32
5,Wario,-6,42
5,Waluigi,-9,19
5,Yoshi,0,28
5,Rosalina,0,36
5,Donkey Kong,0,10
5,Diddy Kong,2,35
5,Goomba,8,21
5,Shy Guy,0,32
5,Koopa Troopa,0,38
5,Monty Mole,3,29
5,Bowser,-12,53
5,Bowser Jr.,0,33
5,Boo,-6,43
5,Hammer Bro.,9,19
5,Dry Bones,0,25
5,Pom Pom,0,15
6,Mario,0,34
6,Luigi,0,44
6,Peach,0,34
6,Daisy,0,37
6,Wario,-6,42
6,Waluigi,-3,41
6,Yoshi,0,42
6,Rosalina,8,25
6,Donkey Kong,5,50
6,Diddy Kong,4,28
6,Goomba,2,44
6,Shy Guy,0,36
6,Koopa Troopa,0,19
6,Monty Mole,3,29
6,Bowser,-15,47
6,Bowser Jr.,0,30
6,Boo,-2,55
6,Hammer Bro.,3,17
6,Dry Bones,0,45
6,Pom Pom,0,29
7,Mario,0,34
7,Luigi,0,31
7,Peach,0,40
7,Daisy,0,30
7,Wario,-6,42
7,Waluigi,-3,43
7,Yoshi,0,29
7,Rosalina,10,24
7,Donkey Kong,5,60
7,Diddy Kong,0,42
7,Goomba,4,38
7,Shy Guy,0,28
7,Koopa Troopa,0,35
7,Monty Mole,4,21
7,Bowser,-9,56
7,Bowser Jr.,0,35
7,Boo,-12,24
7,Hammer Bro.,3,17
7,Dry Bones,0,25
7,Pom Pom,0,49
8,Mario,0,36
8,Luigi,0,30
8,Peach,0,38
8,Daisy,0,32
8,Wario,0,60
8,Waluigi,-12,26
8,Yoshi,0,26
8,Rosalina,4,33
8,Donkey Kong,15,20
8,Diddy Kong,4,28
8,Goomba,8,25
8,Shy Guy,0,32
8,Koopa Troopa,0,20
8,Monty Mole,3,29
8,Bowser,-15,44
8,Bowser Jr.,0,40
8,Boo,-4,44
8,Hammer Bro.,6,16
8,Dry Bones,0,20
8,Pom Pom,0,28
9,Mario,0,29
9,Luigi,0,37
9,Peach,0,40
9,Daisy,0,35
9,Wario,-4,48
9,Waluigi,-3,33
9,Yoshi,0,31
9,Rosalina,6,25
9,Donkey Kong,0,50
9,Diddy Kong,8,35
9,Goomba,0,48
9,Shy Guy,0,28
9,Koopa Troopa,0,30
9,Monty Mole,2,31
9,Bowser,-9,50
9,Bowser Jr.,0,40
9,Boo,-4,44
9,Hammer Bro.,0,18
9,Dry Bones,0,30
9,Pom Pom,0,34
10,Mario,0,34
10,Luigi,0,25
10,Peach,0,22
10,Daisy,0,33
10,Wario,-8,36
10,Waluigi,0,34
10,Yoshi,0,48
10,Rosalina,8,29
10,Donkey Kong,5,30
10,Diddy Kong,0,63
10,Goomba,8,29
10,Shy Guy,0,40
10,Koopa Troopa,0,23
10,Monty Mole,2,21
10,Bowser,-12,54
10,Bowser Jr.,0,16
10,Boo,-10,31
10,Hammer Bro.,0,30
10,Dry Bones,0,40
10,Pom Pom,0,45
11,Mario,0,34
11,Luigi,0,44
11,Peach,0,18
11,Daisy,0,35
11,Wario,-4,48
11,Waluigi,-3,41
11,Yoshi,0,22
11,Rosalina,4,34
11,Donkey Kong,10,50
11,Diddy Kong,0,35
11,Goomba,8,24
11,Shy Guy,0,36
11,Koopa Troopa,0,44
11,Monty Mole,1,32
11,Bowser,-9,58
11,Bowser Jr.,0,40
11,Boo,-6,45
11,Hammer Bro.,9,23
11,Dry Bones,0,50
11,Pom Pom,0,37
12,Mario,0,36
12,Luigi,0,55
12,Peach,0,36
12,Daisy,0,33
12,Wario,-6,42
12,Waluigi,-3,35
12,Yoshi,0,34
12,Rosalina,4,33
12,Donkey Kong,15,40
12,Diddy Kong,0,28
12,Goomba,6,31
12,Shy Guy,0,24
12,Koopa Troopa,0,30
12,Monty Mole,1,40
12,Bowser,-18,20
12,Bowser Jr.,0,22
12,Boo,-4,48
12,Hammer Bro.,6,20
12,Dry Bones,0,30
12,Pom Pom,0,28
13,Mario,0,31
13,Luigi,0,36
13,Peach,0,32
13,Daisy,0,36
13,Wario,-12,24
13,Waluigi,-3,31
13,Yoshi,0,35
13,Rosalina,10,18
13,Donkey Kong,0,40
13,Diddy Kong,2,49
13,Goomba,4,37
13,Shy Guy,0,36
13,Koopa Troopa,0,38
13,Monty Mole,1,37
13,Bowser,-18,33
13,Bowser Jr.,0,36
13,Boo,-12,24
13,Hammer Bro.,3,25
13,Dry Bones,0,40
13,Pom Pom,0,34
14,Mario,0,32
14,Luigi,0,49
14,Peach,0,30
14,Daisy,0,33
14,Wario,-14,18
14,Waluigi,-9,37
14,Yoshi,0,32
14,Rosalina,4,33
14,Donkey Kong,0,40
14,Diddy Kong,0,42
14,Goomba,4,40
14,Shy Guy,0,28
14,Koopa Troopa,0,30
14,Monty Mole,2,32
14,Bowser,-6,42
14,Bowser Jr.,0,13
14,Boo,-6,45
14,Hammer Bro.,9,23
14,Dry Bones,0,30
14,Pom Pom,0,41
15,Mario,0,40
15,Luigi,0,42
15,Peach,0,32
15,Daisy,0,34
15,Wario,-6,42
15,Waluigi,-12,24
15,Yoshi,0,36
15,Rosalina,12,14
15,Donkey Kong,5,30
15,Diddy Kong,8,28
15,Goomba,4,29
15,Shy Guy,0,40
15,Koopa Troopa,0,29
15,Monty Mole,1,29
15,Bowser,-12,48
15,Bowser Jr.,0,43
15,Boo,-12,24
15,Hammer Bro.,9,11
15,Dry Bones,0,35
15,Pom Pom,0,45
16,Mario,0,38
16,Luigi,0,21
16,Peach,0,42
16,Daisy,0,33
16,Wario,-6,42
16,Waluigi,-9,29
16,Yoshi,0,34
16,Rosalina,6,25
16,Donkey Kong,5,20
16,Diddy Kong,2,28
16,Goomba,4,32
16,Shy Guy,0,36
16,Koopa Troopa,0,24
16,Monty Mole,0,41
16,Bowser,-15,22
16,Bowser Jr.,0,51
16,Boo,-10,29
16,Hammer Bro.,6,12
16,Dry Bones,0,45
16,Pom Pom,0,34
17,Mario,0,41
17,Luigi,0,27
17,Peach,0,30
17,Daisy,0,32
17,Wario,-10,30
17,Waluigi,-6,34
17,Yoshi,0,38
17,Rosalina,2,41
17,Donkey Kong,20,50
17,Diddy Kong,2,49
17,Goomba,4,37
17,Shy Guy,0,40
17,Koopa Troopa,0,44
17,Monty Mole,3,23
17,Bowser,-9,53
17,Bowser Jr.,0,43
17,Boo,-8,36
17,Hammer Bro.,3,37
17,Dry Bones,0,30
17,Pom Pom,0,45
18,Mario,0,30
18,Luigi,0,46
18,Peach,0,30
18,Daisy,0,33
18,Wario,-8,36
18,Waluigi,-3,29
18,Yoshi,0,52
18,Rosalina,4,34
18,Donkey Kong,5,40
18,Diddy Kong,2,28
18,Goomba,6,33
18,Shy Guy,0,24
18,Koopa Troopa,0,31
18,Monty Mole,3,28
18,Bowser,-6,46
18,Bowser Jr.,0,35
18,Boo,-8,38
18,Hammer Bro.,3,29
18,Dry Bones,0,35
18,Pom Pom,0,32
19,Mario,0,40
19,Luigi,0,48
19,Peach,0,30
19,Daisy,0,32
19,Wario,-2,54
19,Waluigi,0,44
19,Yoshi,0,25
19,Rosalina,12,18
19,Donkey Kong,5,20
19,Diddy Kong,4,35
19,Goomba,4,38
19,Shy Guy,0,28
19,Koopa Troopa,0,25
19,Monty Mole,3,28
19,Bowser,-12,38
19,Bowser Jr.,0,37
19,Boo,-10,33
19,Hammer Bro.,3,21
19,Dry Bones,0,25
19,Pom Pom,0,44
20,Mario,0,28
20,Luigi,0,35
20,Peach,0,32
20,Daisy,0,34
20,Wario,-6,42
20,Waluigi,0,42
20,Yoshi,0,27
20,Rosalina,8,20
20,Donkey Kong,15,40
20,Diddy Kong,2,42
20,Goomba,8,29
20,Shy Guy,0,36
20,Koopa Troopa,0,57
20,Monty Mole,1,35
20,Bowser,-3,83
20,Bowser Jr.,0,30
20,Boo,-4,46
20,Hammer Bro.,0,26
20,Dry Bones,0,45
20,Pom Pom,0,24
21,Mario,0,37
21,Luigi,0,26
21,Peach,0,30
21,Daisy,0,31
21,Wario,-6,42
21,Waluigi,-9,43
21,Yoshi,0,30
21,Rosalina,12,17
21,Donkey Kong,0,20
21,Diddy Kong,6,35
21,Goomba,8,22
21,Shy Guy,0,32
21,Koopa Troopa,0,61
21,Monty Mole,2,33
21,Bowser,-18,36
21,Bowser Jr.,0,32
21,Boo,-8,34
21,Hammer Bro.,0,26
21,Dry Bones,0,35
21,Pom Pom,0,29
22,Mario,0,35
22,Luigi,0,37
22,Peach,0,36
22,Daisy,0,33
22,Wario,-8,36
22,Waluigi,-6,32
22,Yoshi,0,36
22,Rosalina,8,39
22,Donkey Kong,15,50
22,Diddy Kong,0,49
22,Goomba,4,33
22,Shy Guy,0,32
22,Koopa Troopa,0,29
22,Monty Mole,4,18
22,Bowser,-3,48
22,Bowser Jr.,0,40
22,Boo,-6,45
22,Hammer Bro.,9,15
22,Dry Bones,0,30
22,Pom Pom,0,36
23,Mario,0,38
23,Luigi,0,34
23,Peach,0,30
23,Daisy,0,31
23,Wario,-10,30
23,Waluigi,-3,37
23,Yoshi,0,47
23,Rosalina,12,10
23,Donkey Kong,5,20
23,Diddy Kong,8,14
23,Goomba,4,33
23,Shy Guy,0,36
23,Koopa Troopa,0,54
23,Monty Mole,1,34
23,Bowser,-3,71
23,Bowser Jr.,0,43
23,Boo,-6,43
23,Hammer Bro.,0,26
23,Dry Bones,0,35
23,Pom Pom,0,37
24,Mario,0,36
24,Luigi,0,36
24,Peach,0,38
24,Daisy,0,33
24,Wario,-8,36
24,Waluigi,-12,28
24,Yoshi,0,32
24,Rosalina,4,29
24,Donkey Kong,5,30
24,Diddy Kong,4,7
24,Goomba,4,38
24,Shy Guy,0,40
24,Koopa Troopa,0,29
24,Monty Mole,1,37
24,Bowser,-6,40
24,Bowser Jr.,0,25
24,Boo,-8,34
24,Hammer Bro.,3,25
24,Dry Bones,0,40
24,Pom Pom,0,29
25,Mario,0,41
25,Luigi,0,30
25,Peach,0,30
25,Daisy,0,34
25,Wario,-4,48
25,Waluigi,0,32
25,Yoshi,0,49
25,Rosalina,8,21
25,Donkey Kong,10,10
25,Diddy Kong,2,28
25,Goomba,6,29
25,Shy Guy,0,32
25,Koopa Troopa,0,40
25,Monty Mole,2,30
25,Bowser,-12,33
25,Bowser Jr.,0,22
25,Boo,-4,48
25,Hammer Bro.,3,21
25,Dry Bones,0,30
25,Pom Pom,0,42
26,Mario,0,37
26,Luigi,0,38
26,Peach,0,28
26,Daisy,0,33
26,Wario,-8,36
26,Waluigi,-6,36
26,Yoshi,0,40
26,Rosalina,2,44
26,Donkey Kong,5,10
26,Diddy Kong,4,42
26,Goomba,10,21
26,Shy Guy,0,32
26,Koopa Troopa,0,24
26,Monty Mole,0,35
26,Bowser,-18,28
26,Bowser Jr.,0,37
26,Boo,-12,22
26,Hammer Bro.,6,16
26,Dry Bones,0,40
26,Pom Pom,0,32
27,Mario,0,37
27,Luigi,0,44
27,Peach,0,36
27,Daisy,0,34
27,Wario,-6,42
27,Waluigi,-9,31
27,Yoshi,0,32
27,Rosalina,6,25
27,Donkey Kong,5,30
27,Diddy Kong,4,42
27,Goomba,6,30
27,Shy Guy,0,32
27,Koopa Troopa,0,34
27,Monty Mole,3,27
27,Bowser,-12,54
27,Bowser Jr.,0,41
27,Boo,-4,52
27,Hammer Bro.,0,30
27,Dry Bones,0,30
27,Pom Pom,0,36
28,Mario,0,36
28,Luigi,0,41
28,Peach,0,34
28,Daisy,0,33
28,Wario,-4,48
28,Waluigi,-9,33
28,Yoshi,0,29
28,Rosalina,6,25
28,Donkey Kong,15,30
28,Diddy Kong,2,42
28,Goomba,6,28
28,Shy Guy,0,32
28,Koopa Troopa,0,22
28,Monty Mole,1,34
28,Bowser,0,41
28,Bowser Jr.,0,27
28,Boo,-10,33
28,Hammer Bro.,3,37
28,Dry Bones,0,35
28,Pom Pom,0,42
29,Mario,0,29
29,Luigi,0,45
29,Peach,0,32
29,Daisy,0,34
29,Wario,-2,54
29,Waluigi,-3,47
29,Yoshi,0,50
29,Rosalina,8,19
29,Donkey Kong,10,40
29,Diddy Kong,2,21
29,Goomba,2,38
29,Shy Guy,0,36
29,Koopa Troopa,0,35
29,Monty Mole,1,37
29,Bowser,-18,38
29,Bowser Jr.,0,28
29,Boo,-8,32
29,Hammer Bro.,3,25
29,Dry Bones,0,25
29,Pom Pom,0,24
30,Mario,0,37
30,Luigi,0,32
30,Peach,0,28
30,Daisy,0,35
30,Wario,-10,30
30,Waluigi,-6,36
30,Yoshi,0,28
30,Rosalina,4,35
30,Donkey Kong,5,50
30,Diddy Kong,4,42
30,Goomba,10,21
30,Shy Guy,0,36
30,Koopa Troopa,0,25
30,Monty Mole,2,25
30,Bowser,-6,59
30,Bowser Jr.,0,35
30,Boo,-10,31
30,Hammer Bro.,6,20
30,Dry Bones,0,40
30,Pom Pom,0,37
31,Mario,0,29
31,Luigi,0,35
31,Peach,0,38
31,Daisy,0,31
31,Wario,-8,36
31,Waluigi,-3,33
31,Yoshi,0,41
31,Rosalina,8,28
31,Donkey Kong,20,20
31,Diddy Kong,4,35
31,Goomba,6,27
31,Shy Guy,0,36
31,Koopa Troopa,0,42
31,Monty Mole,1,46
31,Bowser,-12,37
31,Bowser Jr.,0,33
31,Boo,-6,47
31,Hammer Bro.,9,15
31,Dry Bones,0,35
31,Pom Pom,0,37
32,Mario,0,43
32,Luigi,0,37
32,Peach,0,26
32,Daisy,0,32
32,Wario,-6,42
32,Waluigi,-3,37
32,Yoshi,0,32
32,Rosalina,4,31
32,Donkey Kong,15,10
32,Diddy Kong,0,49
32,Goomba,6,34
32,Shy Guy,0,36
32,Koopa Troopa,0,50
32,Monty Mole,0,39
32,Bowser,-12,40
32,Bowser Jr.,0,32
32,Boo,-6,41
32,Hammer Bro.,3,33
32,Dry Bones,0,35
32,Pom Pom,0,41
33,Mario,0,45
33,Luigi,0,25
33,Peach,0,30
33,Daisy,0,31
33,Wario,-8,36
33,Waluigi,-9,29
33,Yoshi,0,26
33,Rosalina,4,41
33,Donkey Kong,10,50
33,Diddy Kong,4,42
33,Goomba,4,40
33,Shy Guy,0,36
33,Koopa Troopa,0,28
33,Monty Mole,2,26
33,Bowser,-9,39
33,Bowser Jr.,0,35
33,Boo,-4,46
33,Hammer Bro.,6,24
33,Dry Bones,0,25
33,Pom Pom,0,39
34,Mario,0,31
34,Luigi,0,26
34,Peach,0,34
34,Daisy,0,35
34,Wario,-8,36
34,Waluigi,-3,31
34,Yoshi,0,24
34,Rosalina,4,43
34,Donkey Kong,5,40
34,Diddy Kong,8,21
34,Goomba,12,16
34,Shy Guy,0,40
34,Koopa Troopa,0,48
34,Monty Mole,2,34
34,Bowser,-6,57
34,Bowser Jr.,0,41
34,Boo,-4,48
34,Hammer Bro.,9,19
34,Dry Bones,0,40
34,Pom Pom,0,34
35,Mario,0,34
35,Luigi,0,31
35,Peach,0,34
35,Daisy,0,34
35,Wario,-6,42
35,Waluigi,-6,30
35,Yoshi,0,27
35,Rosalina,4,38
35,Donkey Kong,10,50
35,Diddy Kong,2,49
35,Goomba,10,23
35,Shy Guy,0,36
35,Koopa Troopa,0,30
35,Monty Mole,2,32
35,Bowser,-9,47
35,Bowser Jr.,0,35
35,Boo,-6,43
35,Hammer Bro.,0,26
35,Dry Bones,0,40
35,Pom Pom,0,26
36,Mario,0,46
36,Luigi,0,38
36,Peach,0,26
36,Daisy,0,32
36,Wario,-6,42
36,Waluigi,-6,34
36,Yoshi,0,18
36,Rosalina,8,29
36,Donkey Kong,5,50
36,Diddy Kong,4,42
36,Goomba,6,27
36,Shy Guy,0,40
36,Koopa Troopa,0,35
36,Monty Mole,2,33
36,Bowser,0,62
36,Bowser Jr.,0,33
36,Boo,-6,39
36,Hammer Bro.,0,30
36,Dry Bones,0,30
36,Pom Pom,0,29
37,Mario,0,42
37,Luigi,0,38
37,Peach,0,36
37,Daisy,0,37
37,Wario,-4,48
37,Waluigi,0,50
37,Yoshi,0,33
37,Rosalina,6,31
37,Donkey Kong,10,30
37,Diddy Kong,2,49
37,Goomba,2,44
37,Shy Guy,0,28
37,Koopa Troopa,0,31
37,Monty Mole,4,28
37,Bowser,-6,44
37,Bowser Jr.,0,27
37,Boo,-8,36
37,Hammer Bro.,9,23
37,Dry Bones,0,20
37,Pom Pom,0,17
38,Mario,0,42
38,Luigi,0,60
38,Peach,0,18
38,Daisy,0,35
38,Wario,-6,42
38,Waluigi,-3,39
38,Yoshi,0,35
38,Rosalina,4,29
38,Donkey Kong,0,50
38,Diddy Kong,4,28
38,Goomba,2,45
38,Shy Guy,0,32
38,Koopa Troopa,0,48
38,Monty Mole,1,40
38,Bowser,-6,62
38,Bowser Jr.,0,32
38,Boo,-10,31
38,Hammer Bro.,6,20
38,Dry Bones,0,30
38,Pom Pom,0,28
39,Mario,0,24
39,Luigi,0,30
39,Peach,0,30
39,Daisy,0,34
39,Wario,-10,30
39,Waluigi,-6,36
39,Yoshi,0,32
39,Rosalina,8,27
39,Donkey Kong,25,10
39,Diddy Kong,2,49
39,Goomba,14,14
39,Shy Guy,0,28
39,Koopa Troopa,0,31
39,Monty Mole,3,26
39,Bowser,-12,52
39,Bowser Jr.,0,38
39,Boo,-8,38
39,Hammer Bro.,6,28
39,Dry Bones,0,55
39,Pom Pom,0,32
40,Mario,0,30
40,Luigi,0,36
40,Peach,0,36
40,Daisy,0,31
40,Wario,-4,48
40,Waluigi,-3,45
40,Yoshi,0,24
40,Rosalina,6,29
40,Donkey Kong,5,50
40,Diddy Kong,2,42
40,Goomba,10,20
40,Shy Guy,0,28
40,Koopa Troopa,0,24
40,Monty Mole,0,36
40,Bowser,-15,36
40,Bowser Jr.,0,46
40,Boo,0,60
40,Hammer Bro.,15,13
40,Dry Bones,0,45
40,Pom Pom,0,35
41,Mario,0,30
41,Luigi,0,36
41,Peach,0,28
41,Daisy,0,32
41,Wario,-6,42
41,Waluigi,-6,40
41,Yoshi,0,33
41,Rosalina,4,30
41,Donkey Kong,15,20
41,Diddy Kong,2,28
41,Goomba,4,40
41,Shy Guy,0,28
41,Koopa Troopa,0,32
41,Monty Mole,0,41
41,Bowser,-3,81
41,Bowser Jr.,0,38
41,Boo,-10,29
41,Hammer Bro.,3,37
41,Dry Bones,0,25
41,Pom Pom,0,26
42,Mario,0,31
42,Luigi,0,45
42,Peach,0,40
42,Daisy,0,31
42,Wario,-6,42
42,Waluigi,-6,36
42,Yoshi,0,40
42,Rosalina,8,20
42,Donkey Kong,15,40
42,Diddy Kong,2,49
42,Goomba,6,29
42,Shy Guy,0,28
42,Koopa Troopa,0,28
42,Monty Mole,1,35
42,Bowser,-9,55
42,Bowser Jr.,0,35
42,Boo,-6,41
42,Hammer Bro.,0,30
42,Dry Bones,0,25
42,Pom Pom,0,50
43,Mario,0,35
43,Luigi,0,41
43,Peach,0,42
43,Daisy,0,32
43,Wario,-6,42
43,Waluigi,-9,27
43,Yoshi,0,35
43,Rosalina,6,30
43,Donkey Kong,5,20
43,Diddy Kong,0,21
43,Goomba,10,24
43,Shy Guy,0,32
43,Koopa Troopa,0,32
43,Monty Mole,4,20
43,Bowser,-6,58
43,Bowser Jr.,0,30
43,Boo,-10,31
43,Hammer Bro.,6,28
43,Dry Bones,0,40
43,Pom Pom,0,45
44,Mario,0,33
44,Luigi,0,36
44,Peach,0,28
44,Daisy,0,31
44,Wario,-12,24
44,Waluigi,0,46
44,Yoshi,0,47
44,Rosalina,6,39
44,Donkey Kong,0,50
44,Diddy Kong,0,63
44,Goomba,4,33
44,Shy Guy,0,40
44,Koopa Troopa,0,32
44,Monty Mole,1,31
44,Bowser,-12,36
44,Bowser Jr.,0,49
44,Boo,-10,27
44,Hammer Bro.,6,20
44,Dry Bones,0,35
44,Pom Pom,0,50
45,Mario,0,34
45,Luigi,0,30
45,Peach,0,26
45,Daisy,0,32
45,Wario,-10,30
45,Waluigi,-3,31
45,Yoshi,0,43
45,Rosalina,4,35
45,Donkey Kong,5,40
45,Diddy Kong,4,42
45,Goomba,6,26
45,Shy Guy,0,24
45,Koopa Troopa,0,28
45,Monty Mole,2,35
45,Bowser,-6,58
45,Bowser Jr.,0,38
45,Boo,-6,43
45,Hammer Bro.,9,15
45,Dry Bones,0,40
45,Pom Pom,0,21
46,Mario,0,36
46,Luigi,0,40
46,Peach,0,32
46,Daisy,0,35
